pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
Kas-1	Tsu-1	Chr1	21900001	21950000	0.0	6	0	24	0
Kas-1	Belm-12	Chr1	21900001	21950000	0.0	6	0	24	0
Tsu-1	Belm-12	Chr1	21900001	21950000	0.0	6	0	24	0
Kas-1	Roda-47	Chr1	21900001	21950000	0.0	6	0	24	0
Tsu-1	Belm-12	Chr1	21950001	22000000	0.0	14	0	56	0
Kas-1	Roda-47	Chr1	21950001	22000000	0.0	14	0	56	0
Kas-1	Belm-12	Chr1	21950001	22000000	0.0	14	0	56	0
Kas-1	Tsu-1	Chr1	21950001	22000000	0.0	14	0	56	0
Belm-12	Roda-47	Chr1	21950001	22000000	0.0	14	0	56	0
Tsu-1	Roda-47	Chr1	21950001	22000000	0.0	14	0	56	0
Tsu-1	Roda-47	Chr1	22000001	22050000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	22000001	22050000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	22000001	22050000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	22000001	22050000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	22000001	22050000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	22000001	22050000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	22050001	22100000	0.0	3	0	12	0
Kas-1	Tsu-1	Chr1	22050001	22100000	0.0	3	0	12	0
Belm-12	Roda-47	Chr1	22050001	22100000	0.0	3	0	12	0
Tsu-1	Roda-47	Chr1	22050001	22100000	0.0	3	0	12	0
Tsu-1	Belm-12	Chr1	22050001	22100000	0.0	3	0	12	0
Kas-1	Roda-47	Chr1	22050001	22100000	0.0	3	0	12	0
Belm-12	Roda-47	Chr1	22100001	22150000	0.0	48	0	192	0
Tsu-1	Roda-47	Chr1	22100001	22150000	0.0	48	0	192	0
Kas-1	Belm-12	Chr1	22100001	22150000	0.0	48	0	192	0
Kas-1	Tsu-1	Chr1	22100001	22150000	0.0	48	0	192	0
Tsu-1	Belm-12	Chr1	22100001	22150000	0.0	48	0	192	0
Kas-1	Roda-47	Chr1	22100001	22150000	0.0	48	0	192	0
Kas-1	Tsu-1	Chr1	22150001	22200000	0.0	92	0	368	0
Kas-1	Belm-12	Chr1	22150001	22200000	0.0	92	0	368	0
Kas-1	Roda-47	Chr1	22150001	22200000	0.0	92	0	368	0
Tsu-1	Belm-12	Chr1	22150001	22200000	0.0	92	0	368	0
Belm-12	Roda-47	Chr1	22150001	22200000	0.0	92	0	368	0
Tsu-1	Roda-47	Chr1	22150001	22200000	0.0	92	0	368	0
Kas-1	Roda-47	Chr1	22200001	22250000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	22200001	22250000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	22200001	22250000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	22200001	22250000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	22200001	22250000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	22200001	22250000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	22250001	22300000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	22250001	22300000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	22250001	22300000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	22250001	22300000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	22250001	22300000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	22250001	22300000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	22300001	22350000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	22300001	22350000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	22300001	22350000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	22300001	22350000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	22300001	22350000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	22300001	22350000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	22350001	22400000	0.0	10	0	40	0
Kas-1	Tsu-1	Chr1	22350001	22400000	0.0	10	0	40	0
Tsu-1	Belm-12	Chr1	22350001	22400000	0.0	10	0	40	0
Kas-1	Roda-47	Chr1	22350001	22400000	0.0	10	0	40	0
Belm-12	Roda-47	Chr1	22350001	22400000	0.0	10	0	40	0
Tsu-1	Roda-47	Chr1	22350001	22400000	0.0	10	0	40	0
Tsu-1	Roda-47	Chr1	22400001	22450000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	22400001	22450000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	22400001	22450000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	22400001	22450000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	22400001	22450000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	22400001	22450000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	22450001	22500000	0.0	7	0	28	0
Belm-12	Roda-47	Chr1	22450001	22500000	0.0	7	0	28	0
Kas-1	Belm-12	Chr1	22450001	22500000	0.0	7	0	28	0
Kas-1	Tsu-1	Chr1	22450001	22500000	0.0	7	0	28	0
Tsu-1	Belm-12	Chr1	22450001	22500000	0.0	7	0	28	0
Kas-1	Roda-47	Chr1	22450001	22500000	0.0	7	0	28	0
Tsu-1	Roda-47	Chr1	22500001	22550000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	22500001	22550000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	22500001	22550000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	22500001	22550000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	22500001	22550000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	22500001	22550000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	22550001	22600000	0.0	42	0	168	0
Kas-1	Roda-47	Chr1	22550001	22600000	0.0	42	0	168	0
Kas-1	Belm-12	Chr1	22550001	22600000	0.0	42	0	168	0
Kas-1	Tsu-1	Chr1	22550001	22600000	0.0	42	0	168	0
Belm-12	Roda-47	Chr1	22550001	22600000	0.0	42	0	168	0
Tsu-1	Roda-47	Chr1	22550001	22600000	0.0	42	0	168	0
Tsu-1	Belm-12	Chr1	22600001	22650000	0.0	12	0	48	0
Kas-1	Roda-47	Chr1	22600001	22650000	0.0	12	0	48	0
Kas-1	Belm-12	Chr1	22600001	22650000	0.0	12	0	48	0
Kas-1	Tsu-1	Chr1	22600001	22650000	0.0	12	0	48	0
Belm-12	Roda-47	Chr1	22600001	22650000	0.0	12	0	48	0
Tsu-1	Roda-47	Chr1	22600001	22650000	0.0	12	0	48	0
Belm-12	Roda-47	Chr1	22650001	22700000	0.0	14	0	56	0
Tsu-1	Roda-47	Chr1	22650001	22700000	0.0	14	0	56	0
Kas-1	Roda-47	Chr1	22650001	22700000	0.0	14	0	56	0
Tsu-1	Belm-12	Chr1	22650001	22700000	0.0	14	0	56	0
Kas-1	Tsu-1	Chr1	22650001	22700000	0.0	14	0	56	0
Kas-1	Belm-12	Chr1	22650001	22700000	0.0	14	0	56	0
Tsu-1	Belm-12	Chr1	22700001	22750000	0.0	1	0	4	0
Kas-1	Roda-47	Chr1	22700001	22750000	0.0	1	0	4	0
Kas-1	Belm-12	Chr1	22700001	22750000	0.0	1	0	4	0
Kas-1	Tsu-1	Chr1	22700001	22750000	0.0	1	0	4	0
Belm-12	Roda-47	Chr1	22700001	22750000	0.0	1	0	4	0
Tsu-1	Roda-47	Chr1	22700001	22750000	0.0	1	0	4	0
Kas-1	Tsu-1	Chr1	22750001	22800000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	22750001	22800000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	22750001	22800000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	22750001	22800000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	22750001	22800000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	22750001	22800000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	22800001	22850000	0.0	46	0	184	4
Kas-1	Tsu-1	Chr1	22800001	22850000	0.0	46	0	184	4
Tsu-1	Belm-12	Chr1	22800001	22850000	0.0212765957446808	47	4	188	0
Kas-1	Roda-47	Chr1	22800001	22850000	0.0	46	0	184	4
Belm-12	Roda-47	Chr1	22800001	22850000	0.0212765957446808	47	4	188	0
Tsu-1	Roda-47	Chr1	22800001	22850000	0.0	47	0	188	0
Kas-1	Belm-12	Chr1	22850001	22900000	0.0	5	0	20	0
Kas-1	Tsu-1	Chr1	22850001	22900000	0.0	5	0	20	0
Kas-1	Roda-47	Chr1	22850001	22900000	0.0	5	0	20	0
Tsu-1	Belm-12	Chr1	22850001	22900000	0.0	5	0	20	0
Tsu-1	Roda-47	Chr1	22850001	22900000	0.0	5	0	20	0
Belm-12	Roda-47	Chr1	22850001	22900000	0.0	5	0	20	0
Belm-12	Roda-47	Chr1	22900001	22950000	0.0	2	0	8	0
Tsu-1	Roda-47	Chr1	22900001	22950000	0.0	2	0	8	0
Kas-1	Roda-47	Chr1	22900001	22950000	0.0	2	0	8	0
Tsu-1	Belm-12	Chr1	22900001	22950000	0.0	2	0	8	0
Kas-1	Belm-12	Chr1	22900001	22950000	0.0	2	0	8	0
Kas-1	Tsu-1	Chr1	22900001	22950000	0.0	2	0	8	0
Tsu-1	Belm-12	Chr1	22950001	23000000	0.0	56	0	224	0
Kas-1	Roda-47	Chr1	22950001	23000000	0.0	56	0	224	0
Kas-1	Belm-12	Chr1	22950001	23000000	0.0	56	0	224	0
Kas-1	Tsu-1	Chr1	22950001	23000000	0.0	56	0	224	0
Tsu-1	Roda-47	Chr1	22950001	23000000	0.0	56	0	224	0
Belm-12	Roda-47	Chr1	22950001	23000000	0.0	56	0	224	0
Kas-1	Belm-12	Chr1	23000001	23050000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	23000001	23050000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	23000001	23050000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	23000001	23050000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	23000001	23050000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	23000001	23050000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	23050001	23100000	0.0	4	0	16	0
Tsu-1	Belm-12	Chr1	23050001	23100000	0.0	4	0	16	0
Tsu-1	Roda-47	Chr1	23050001	23100000	0.0	4	0	16	0
Belm-12	Roda-47	Chr1	23050001	23100000	0.0	4	0	16	0
Kas-1	Tsu-1	Chr1	23050001	23100000	0.0	4	0	16	0
Kas-1	Belm-12	Chr1	23050001	23100000	0.0	4	0	16	0
Kas-1	Belm-12	Chr1	23100001	23150000	0.0	4	0	16	0
Kas-1	Tsu-1	Chr1	23100001	23150000	0.0	4	0	16	0
Kas-1	Roda-47	Chr1	23100001	23150000	0.0	4	0	16	0
Tsu-1	Belm-12	Chr1	23100001	23150000	0.0	4	0	16	0
Belm-12	Roda-47	Chr1	23100001	23150000	0.0	4	0	16	0
Tsu-1	Roda-47	Chr1	23100001	23150000	0.0	4	0	16	0
Kas-1	Roda-47	Chr1	23150001	23200000	0.0	71	0	284	0
Tsu-1	Belm-12	Chr1	23150001	23200000	0.0	71	0	284	0
Tsu-1	Roda-47	Chr1	23150001	23200000	0.0	71	0	284	0
Belm-12	Roda-47	Chr1	23150001	23200000	0.0	71	0	284	0
Kas-1	Belm-12	Chr1	23150001	23200000	0.0	71	0	284	0
Kas-1	Tsu-1	Chr1	23150001	23200000	0.0	71	0	284	0
Kas-1	Tsu-1	Chr1	23200001	23250000	0.0	15	0	60	0
Kas-1	Belm-12	Chr1	23200001	23250000	0.0	15	0	60	0
Belm-12	Roda-47	Chr1	23200001	23250000	0.0	15	0	60	0
Tsu-1	Roda-47	Chr1	23200001	23250000	0.0	15	0	60	0
Tsu-1	Belm-12	Chr1	23200001	23250000	0.0	15	0	60	0
Kas-1	Roda-47	Chr1	23200001	23250000	0.0	15	0	60	0
Belm-12	Roda-47	Chr1	23250001	23300000	0.0	30	0	120	0
Tsu-1	Roda-47	Chr1	23250001	23300000	0.0	30	0	120	0
Kas-1	Belm-12	Chr1	23250001	23300000	0.0	30	0	120	0
Kas-1	Tsu-1	Chr1	23250001	23300000	0.0	30	0	120	0
Tsu-1	Belm-12	Chr1	23250001	23300000	0.0	30	0	120	0
Kas-1	Roda-47	Chr1	23250001	23300000	0.0	30	0	120	0
Kas-1	Roda-47	Chr1	23300001	23350000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	23300001	23350000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	23300001	23350000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	23300001	23350000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	23300001	23350000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	23300001	23350000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	23350001	23400000	0.0	57	0	228	0
Tsu-1	Belm-12	Chr1	23350001	23400000	0.0	55	0	220	8
Kas-1	Tsu-1	Chr1	23350001	23400000	0.0350877192982456	57	8	228	0
Kas-1	Belm-12	Chr1	23350001	23400000	0.0	55	0	220	8
Belm-12	Roda-47	Chr1	23350001	23400000	0.0	55	0	220	8
Tsu-1	Roda-47	Chr1	23350001	23400000	0.0350877192982456	57	8	228	0
Kas-1	Tsu-1	Chr1	23400001	23450000	0.0	7	0	28	0
Kas-1	Belm-12	Chr1	23400001	23450000	0.0	7	0	28	0
Kas-1	Roda-47	Chr1	23400001	23450000	0.0	7	0	28	0
Tsu-1	Belm-12	Chr1	23400001	23450000	0.0	7	0	28	0
Belm-12	Roda-47	Chr1	23400001	23450000	0.0	7	0	28	0
Tsu-1	Roda-47	Chr1	23400001	23450000	0.0	7	0	28	0
Kas-1	Belm-12	Chr1	23450001	23500000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	23450001	23500000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	23450001	23500000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	23450001	23500000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	23450001	23500000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	23450001	23500000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	23500001	23550000	0.0	2	0	8	0
Tsu-1	Belm-12	Chr1	23500001	23550000	0.0	2	0	8	0
Kas-1	Tsu-1	Chr1	23500001	23550000	0.0	2	0	8	0
Kas-1	Belm-12	Chr1	23500001	23550000	0.0	2	0	8	0
Belm-12	Roda-47	Chr1	23500001	23550000	0.0	2	0	8	0
Tsu-1	Roda-47	Chr1	23500001	23550000	0.0	2	0	8	0
Tsu-1	Belm-12	Chr1	23550001	23600000	0.0	8	0	32	0
Kas-1	Roda-47	Chr1	23550001	23600000	0.0	8	0	32	0
Kas-1	Belm-12	Chr1	23550001	23600000	0.0	8	0	32	0
Kas-1	Tsu-1	Chr1	23550001	23600000	0.0	8	0	32	0
Tsu-1	Roda-47	Chr1	23550001	23600000	0.0	8	0	32	0
Belm-12	Roda-47	Chr1	23550001	23600000	0.0	8	0	32	0
Tsu-1	Roda-47	Chr1	23600001	23650000	0.0	25	0	100	0
Belm-12	Roda-47	Chr1	23600001	23650000	0.0	25	0	100	0
Kas-1	Belm-12	Chr1	23600001	23650000	0.12	25	12	100	0
Kas-1	Tsu-1	Chr1	23600001	23650000	0.12	25	12	100	0
Tsu-1	Belm-12	Chr1	23600001	23650000	0.0	25	0	100	0
Kas-1	Roda-47	Chr1	23600001	23650000	0.12	25	12	100	0
Kas-1	Tsu-1	Chr1	23650001	23700000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	23650001	23700000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	23650001	23700000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	23650001	23700000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	23650001	23700000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	23650001	23700000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	23700001	23750000	0.0	2	0	8	0
Tsu-1	Roda-47	Chr1	23700001	23750000	0.0	2	0	8	0
Kas-1	Tsu-1	Chr1	23700001	23750000	0.0	2	0	8	0
Belm-12	Roda-47	Chr1	23700001	23750000	0.0	2	0	8	0
Kas-1	Roda-47	Chr1	23700001	23750000	0.0	2	0	8	0
Kas-1	Belm-12	Chr1	23700001	23750000	0.0	2	0	8	0
Kas-1	Roda-47	Chr1	23750001	23800000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	23750001	23800000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	23750001	23800000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	23750001	23800000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	23750001	23800000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	23750001	23800000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	23800001	23850000	0.0	9	0	36	0
Kas-1	Roda-47	Chr1	23800001	23850000	0.0	9	0	36	0
Tsu-1	Roda-47	Chr1	23800001	23850000	0.0	9	0	36	0
Kas-1	Belm-12	Chr1	23800001	23850000	0.0	9	0	36	0
Kas-1	Tsu-1	Chr1	23800001	23850000	0.0	9	0	36	0
Belm-12	Roda-47	Chr1	23800001	23850000	0.0	9	0	36	0
Kas-1	Belm-12	Chr1	23850001	23900000	0.0	1	0	4	0
Kas-1	Tsu-1	Chr1	23850001	23900000	0.0	1	0	4	0
Kas-1	Roda-47	Chr1	23850001	23900000	0.0	1	0	4	0
Tsu-1	Belm-12	Chr1	23850001	23900000	0.0	1	0	4	0
Belm-12	Roda-47	Chr1	23850001	23900000	0.0	1	0	4	0
Tsu-1	Roda-47	Chr1	23850001	23900000	0.0	1	0	4	0
Tsu-1	Roda-47	Chr1	23900001	23950000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	23900001	23950000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	23900001	23950000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	23900001	23950000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	23900001	23950000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	23900001	23950000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	23950001	24000000	0.0	314	0	1256	0
Tsu-1	Roda-47	Chr1	23950001	24000000	0.0	314	0	1256	0
Belm-12	Roda-47	Chr1	23950001	24000000	0.0	314	0	1256	0
Kas-1	Tsu-1	Chr1	23950001	24000000	0.0	314	0	1256	0
Kas-1	Roda-47	Chr1	23950001	24000000	0.0	314	0	1256	0
Kas-1	Belm-12	Chr1	23950001	24000000	0.0	314	0	1256	0
Kas-1	Roda-47	Chr1	24000001	24050000	0.0	23	0	92	0
Kas-1	Belm-12	Chr1	24000001	24050000	0.0	23	0	92	0
Tsu-1	Roda-47	Chr1	24000001	24050000	0.0	23	0	92	0
Belm-12	Roda-47	Chr1	24000001	24050000	0.0	23	0	92	0
Kas-1	Tsu-1	Chr1	24000001	24050000	0.0	23	0	92	0
Tsu-1	Belm-12	Chr1	24000001	24050000	0.0	23	0	92	0
Kas-1	Belm-12	Chr1	24050001	24100000	0.0	3	0	12	0
Kas-1	Tsu-1	Chr1	24050001	24100000	0.0	3	0	12	0
Kas-1	Roda-47	Chr1	24050001	24100000	0.0	3	0	12	0
Belm-12	Roda-47	Chr1	24050001	24100000	0.0	3	0	12	0
Tsu-1	Roda-47	Chr1	24050001	24100000	0.0	3	0	12	0
Tsu-1	Belm-12	Chr1	24050001	24100000	0.0	3	0	12	0
Tsu-1	Roda-47	Chr1	24100001	24150000	0.0	8	0	32	0
Tsu-1	Belm-12	Chr1	24100001	24150000	0.0	8	0	32	0
Kas-1	Roda-47	Chr1	24100001	24150000	0.0	8	0	32	0
Kas-1	Tsu-1	Chr1	24100001	24150000	0.0	8	0	32	0
Belm-12	Roda-47	Chr1	24100001	24150000	0.0	8	0	32	0
Kas-1	Belm-12	Chr1	24100001	24150000	0.0	8	0	32	0
Kas-1	Roda-47	Chr1	24150001	24200000	0.0	7	0	28	0
Kas-1	Belm-12	Chr1	24150001	24200000	0.0	7	0	28	0
Tsu-1	Belm-12	Chr1	24150001	24200000	0.0	7	0	28	0
Tsu-1	Roda-47	Chr1	24150001	24200000	0.0	7	0	28	0
Kas-1	Tsu-1	Chr1	24150001	24200000	0.0	7	0	28	0
Belm-12	Roda-47	Chr1	24150001	24200000	0.0	7	0	28	0
Tsu-1	Roda-47	Chr1	24200001	24250000	0.0	5	0	20	0
Kas-1	Roda-47	Chr1	24200001	24250000	0.0	5	0	20	0
Kas-1	Tsu-1	Chr1	24200001	24250000	0.0	5	0	20	0
Kas-1	Belm-12	Chr1	24200001	24250000	0.0	5	0	20	0
Belm-12	Roda-47	Chr1	24200001	24250000	0.0	5	0	20	0
Tsu-1	Belm-12	Chr1	24200001	24250000	0.0	5	0	20	0
Belm-12	Roda-47	Chr1	24250001	24300000	0.0	6	0	24	0
Tsu-1	Roda-47	Chr1	24250001	24300000	0.0	6	0	24	0
Kas-1	Tsu-1	Chr1	24250001	24300000	0.0	6	0	24	0
Tsu-1	Belm-12	Chr1	24250001	24300000	0.0	6	0	24	0
Kas-1	Roda-47	Chr1	24250001	24300000	0.0	6	0	24	0
Kas-1	Belm-12	Chr1	24250001	24300000	0.0	6	0	24	0
Kas-1	Roda-47	Chr1	24300001	24350000	0.0	32	0	128	0
Tsu-1	Belm-12	Chr1	24300001	24350000	0.0	32	0	128	0
Tsu-1	Roda-47	Chr1	24300001	24350000	0.0	32	0	128	0
Belm-12	Roda-47	Chr1	24300001	24350000	0.0	32	0	128	0
Kas-1	Tsu-1	Chr1	24300001	24350000	0.0	32	0	128	0
Kas-1	Belm-12	Chr1	24300001	24350000	0.0	32	0	128	0
Belm-12	Roda-47	Chr1	24350001	24400000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	24350001	24400000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	24350001	24400000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	24350001	24400000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	24350001	24400000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	24350001	24400000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	24400001	24450000	0.0	38	0	152	0
Tsu-1	Belm-12	Chr1	24400001	24450000	0.0	38	0	152	0
Kas-1	Belm-12	Chr1	24400001	24450000	0.0	38	0	152	0
Tsu-1	Roda-47	Chr1	24400001	24450000	0.0	38	0	152	0
Kas-1	Roda-47	Chr1	24400001	24450000	0.0	38	0	152	0
Kas-1	Tsu-1	Chr1	24400001	24450000	0.0	38	0	152	0
Belm-12	Roda-47	Chr1	24450001	24500000	0.0	3	0	12	0
Tsu-1	Roda-47	Chr1	24450001	24500000	0.3333333333333333	3	4	12	0
Kas-1	Belm-12	Chr1	24450001	24500000	0.3333333333333333	3	4	12	0
Kas-1	Tsu-1	Chr1	24450001	24500000	0.0	3	0	12	0
Tsu-1	Belm-12	Chr1	24450001	24500000	0.3333333333333333	3	4	12	0
Kas-1	Roda-47	Chr1	24450001	24500000	0.3333333333333333	3	4	12	0
Tsu-1	Belm-12	Chr1	24500001	24550000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	24500001	24550000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	24500001	24550000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	24500001	24550000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	24500001	24550000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	24500001	24550000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	24550001	24600000	0.0	1	0	4	0
Kas-1	Tsu-1	Chr1	24550001	24600000	0.0	1	0	4	0
Belm-12	Roda-47	Chr1	24550001	24600000	0.0	1	0	4	0
Kas-1	Belm-12	Chr1	24550001	24600000	0.0	1	0	4	0
Kas-1	Roda-47	Chr1	24550001	24600000	0.0	1	0	4	0
Tsu-1	Roda-47	Chr1	24550001	24600000	0.0	1	0	4	0
Kas-1	Roda-47	Chr1	24600001	24650000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	24600001	24650000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	24600001	24650000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	24600001	24650000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	24600001	24650000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	24600001	24650000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	24650001	24700000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	24650001	24700000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	24650001	24700000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	24650001	24700000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	24650001	24700000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	24650001	24700000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	24700001	24750000	0.0	98	0	392	0
Kas-1	Belm-12	Chr1	24700001	24750000	0.0	98	0	392	0
Kas-1	Roda-47	Chr1	24700001	24750000	0.0	98	0	392	0
Tsu-1	Belm-12	Chr1	24700001	24750000	0.0	98	0	392	0
Belm-12	Roda-47	Chr1	24700001	24750000	0.0	98	0	392	0
Tsu-1	Roda-47	Chr1	24700001	24750000	0.0	98	0	392	0
Kas-1	Tsu-1	Chr1	24750001	24800000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	24750001	24800000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	24750001	24800000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	24750001	24800000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	24750001	24800000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	24750001	24800000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	24800001	24850000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	24800001	24850000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	24800001	24850000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	24800001	24850000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	24800001	24850000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	24800001	24850000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	24850001	24900000	0.0	2	0	8	0
Tsu-1	Belm-12	Chr1	24850001	24900000	0.5	2	4	8	0
Kas-1	Belm-12	Chr1	24850001	24900000	0.5	2	4	8	0
Kas-1	Tsu-1	Chr1	24850001	24900000	0.0	2	0	8	0
Belm-12	Roda-47	Chr1	24850001	24900000	0.5	2	4	8	0
Tsu-1	Roda-47	Chr1	24850001	24900000	0.0	2	0	8	0
Belm-12	Roda-47	Chr1	24900001	24950000	0.0	36	0	144	0
Kas-1	Belm-12	Chr1	24900001	24950000	0.0	36	0	144	0
Tsu-1	Roda-47	Chr1	24900001	24950000	0.0	36	0	144	0
Tsu-1	Belm-12	Chr1	24900001	24950000	0.0	36	0	144	0
Kas-1	Tsu-1	Chr1	24900001	24950000	0.0	36	0	144	0
Kas-1	Roda-47	Chr1	24900001	24950000	0.0	36	0	144	0
