pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
Kas-1	Tsu-1	Chr1	23200001	23250000	0.2581920903954802	885	914	3540	36
Kas-1	Belm-12	Chr1	23200001	23250000	0.7998853211009175	872	2790	3488	88
Belm-12	Roda-47	Chr1	23250001	23300000	0.5522690437601296	1234	2726	4936	216
Tsu-1	Roda-47	Chr1	23250001	23300000	0.052016129032258	1240	258	4960	192
Kas-1	Tsu-1	Chr1	23250001	23300000	0.6349019607843137	1275	3238	5100	52
Kas-1	Belm-12	Chr1	23250001	23300000	0.4385342789598109	1269	2226	5076	76
Kas-1	Roda-47	Chr1	23250001	23300000	0.6429731925264013	1231	3166	4924	228
Tsu-1	Belm-12	Chr1	23250001	23300000	0.5582942097026604	1278	2854	5112	40
Tsu-1	Belm-12	Chr1	23300001	23350000	0.3524426719840479	1003	1414	4012	60
Kas-1	Roda-47	Chr1	23300001	23350000	0.5605	1000	2242	4000	72
Tsu-1	Roda-47	Chr1	23300001	23350000	0.5966135458167331	1004	2396	4016	56
Belm-12	Roda-47	Chr1	23300001	23350000	0.489010989010989	1001	1958	4004	68
Kas-1	Tsu-1	Chr1	23300001	23350000	0.529441117764471	1002	2122	4008	64
Kas-1	Belm-12	Chr1	23300001	23350000	0.4379379379379379	999	1750	3996	76
Tsu-1	Belm-12	Chr1	23350001	23400000	0.2480916030534351	1048	1040	4192	88
Kas-1	Roda-47	Chr1	23350001	23400000	0.3480825958702065	1017	1416	4068	212
Kas-1	Tsu-1	Chr1	23350001	23400000	0.5395371263259402	1037	2238	4148	132
Kas-1	Belm-12	Chr1	23350001	23400000	0.4852796859666339	1019	1978	4076	204
Belm-12	Roda-47	Chr1	23350001	23400000	0.517023346303502	1028	2126	4112	168
Tsu-1	Roda-47	Chr1	23350001	23400000	0.619980879541109	1046	2594	4184	96
Belm-12	Roda-47	Chr1	23400001	23450000	0.5938818565400844	948	2252	3792	164
Tsu-1	Roda-47	Chr1	23400001	23450000	0.5259259259259259	945	1988	3780	176
Tsu-1	Belm-12	Chr1	23400001	23450000	0.4480651731160896	982	1760	3928	28
Kas-1	Roda-47	Chr1	23400001	23450000	0.4306878306878307	945	1628	3780	176
Kas-1	Tsu-1	Chr1	23400001	23450000	0.5796731358529111	979	2270	3916	40
Kas-1	Belm-12	Chr1	23400001	23450000	0.4882892057026476	982	1918	3928	28
Belm-12	Roda-47	Chr1	23450001	23500000	0.3810612991765782	1093	1666	4372	56
Tsu-1	Belm-12	Chr1	23450001	23500000	0.5004570383912249	1094	2190	4376	52
Kas-1	Roda-47	Chr1	23450001	23500000	0.4117933723196881	1026	1690	4104	324
Tsu-1	Roda-47	Chr1	23450001	23500000	0.5355166051660517	1084	2322	4336	92
Kas-1	Tsu-1	Chr1	23450001	23500000	0.5472249269717624	1027	2248	4108	320
Kas-1	Belm-12	Chr1	23450001	23500000	0.3875482625482625	1036	1606	4144	284
Kas-1	Roda-47	Chr1	23500001	23550000	0.4814814814814814	459	884	1836	128
Kas-1	Tsu-1	Chr1	23500001	23550000	0.5163398692810458	459	948	1836	128
Belm-12	Roda-47	Chr1	23500001	23550000	0.5835030549898167	491	1146	1964	0
Tsu-1	Belm-12	Chr1	23500001	23550000	0.2311608961303462	491	454	1964	0
Tsu-1	Roda-47	Chr1	23500001	23550000	0.5376782077393075	491	1056	1964	0
Kas-1	Belm-12	Chr1	23500001	23550000	0.4411764705882353	459	810	1836	128
Tsu-1	Roda-47	Chr1	23550001	23600000	0.5344234079173839	581	1242	2324	12
Kas-1	Tsu-1	Chr1	23550001	23600000	0.6243523316062176	579	1446	2316	20
Kas-1	Roda-47	Chr1	23550001	23600000	0.4269759450171821	582	994	2328	8
Kas-1	Belm-12	Chr1	23550001	23600000	0.6280068728522337	582	1462	2328	8
Tsu-1	Belm-12	Chr1	23550001	23600000	0.0619621342512908	581	144	2324	12
Belm-12	Roda-47	Chr1	23550001	23600000	0.5368150684931506	584	1254	2336	0
Tsu-1	Roda-47	Chr1	23600001	23650000	0.1527777777777778	828	506	3312	0
Kas-1	Tsu-1	Chr1	23600001	23650000	0.3490338164251207	828	1156	3312	0
Kas-1	Roda-47	Chr1	23600001	23650000	0.3001207729468599	828	994	3312	0
Belm-12	Roda-47	Chr1	23600001	23650000	0.2868357487922705	828	950	3312	0
Tsu-1	Belm-12	Chr1	23600001	23650000	0.2475845410628019	828	820	3312	0
Kas-1	Belm-12	Chr1	23600001	23650000	0.2838164251207729	828	940	3312	0
Tsu-1	Roda-47	Chr1	23650001	23700000	0.1054376657824933	754	318	3016	0
Tsu-1	Belm-12	Chr1	23650001	23700000	0.5590969455511288	753	1684	3012	4
Belm-12	Roda-47	Chr1	23650001	23700000	0.5378486055776892	753	1620	3012	4
Kas-1	Tsu-1	Chr1	23650001	23700000	0.4628647214854111	754	1396	3016	0
Kas-1	Belm-12	Chr1	23650001	23700000	0.2928286852589641	753	882	3012	4
Kas-1	Roda-47	Chr1	23650001	23700000	0.5265251989389921	754	1588	3016	0
Kas-1	Tsu-1	Chr1	23700001	23750000	0.5107719928186715	1671	3414	6684	252
Tsu-1	Roda-47	Chr1	23700001	23750000	0.3302833530106257	1694	2238	6776	160
Kas-1	Belm-12	Chr1	23700001	23750000	0.335076923076923	1625	2178	6500	436
Kas-1	Roda-47	Chr1	23700001	23750000	0.5533010296789824	1651	3654	6604	332
Tsu-1	Belm-12	Chr1	23700001	23750000	0.4160671462829736	1668	2776	6672	264
Belm-12	Roda-47	Chr1	23700001	23750000	0.491504854368932	1648	3240	6592	344
Kas-1	Roda-47	Chr1	23750001	23800000	0.5453431372549019	816	1780	3264	12
Kas-1	Tsu-1	Chr1	23750001	23800000	0.4969474969474969	819	1628	3276	0
Kas-1	Belm-12	Chr1	23750001	23800000	0.4694749694749695	819	1538	3276	0
Tsu-1	Belm-12	Chr1	23750001	23800000	0.5604395604395604	819	1836	3276	0
Tsu-1	Roda-47	Chr1	23750001	23800000	0.5716911764705882	816	1866	3264	12
Belm-12	Roda-47	Chr1	23750001	23800000	0.181985294117647	816	594	3264	12
Kas-1	Belm-12	Chr1	23800001	23850000	0.4340305711987128	1243	2158	4972	44
Kas-1	Tsu-1	Chr1	23800001	23850000	0.5509222133119487	1247	2748	4988	28
Tsu-1	Belm-12	Chr1	23800001	23850000	0.7112	1250	3556	5000	16
Tsu-1	Roda-47	Chr1	23800001	23850000	0.581214109926169	1219	2834	4876	140
Belm-12	Roda-47	Chr1	23800001	23850000	0.4041152263374485	1215	1964	4860	156
Kas-1	Roda-47	Chr1	23800001	23850000	0.5288778877887789	1212	2564	4848	168
Tsu-1	Belm-12	Chr1	23850001	23900000	0.4812575574365175	827	1592	3308	0
Belm-12	Roda-47	Chr1	23850001	23900000	0.3290816326530612	784	1032	3136	172
Tsu-1	Roda-47	Chr1	23850001	23900000	0.5063775510204082	784	1588	3136	172
Kas-1	Tsu-1	Chr1	23850001	23900000	0.5078597339782346	827	1680	3308	0
Kas-1	Belm-12	Chr1	23850001	23900000	0.3627569528415961	827	1200	3308	0
Kas-1	Roda-47	Chr1	23850001	23900000	0.4036989795918367	784	1266	3136	172
Belm-12	Roda-47	Chr1	23900001	23950000	0.4636363636363636	660	1224	2640	112
Kas-1	Tsu-1	Chr1	23900001	23950000	0.4544117647058823	680	1236	2720	32
Tsu-1	Roda-47	Chr1	23900001	23950000	0.3095588235294118	680	842	2720	32
Kas-1	Belm-12	Chr1	23900001	23950000	0.4984848484848485	660	1316	2640	112
Tsu-1	Belm-12	Chr1	23900001	23950000	0.4528875379939209	658	1192	2632	120
Kas-1	Roda-47	Chr1	23900001	23950000	0.4244868035190616	682	1158	2728	24
Belm-12	Roda-47	Chr1	23950001	24000000	0.4496753246753247	616	1108	2464	0
Kas-1	Belm-12	Chr1	23950001	24000000	0.3149350649350649	616	776	2464	0
Tsu-1	Roda-47	Chr1	23950001	24000000	0.5741042345276873	614	1410	2456	8
Tsu-1	Belm-12	Chr1	23950001	24000000	0.6530944625407166	614	1604	2456	8
Kas-1	Roda-47	Chr1	23950001	24000000	0.2654220779220779	616	654	2464	0
Kas-1	Tsu-1	Chr1	23950001	24000000	0.4535830618892508	614	1114	2456	8
Kas-1	Belm-12	Chr1	24000001	24050000	0.4578598484848485	1056	1934	4224	140
Kas-1	Tsu-1	Chr1	24000001	24050000	0.4431608133086876	1082	1918	4328	36
Tsu-1	Roda-47	Chr1	24000001	24050000	0.475140712945591	1066	2026	4264	100
Belm-12	Roda-47	Chr1	24000001	24050000	0.4288461538461538	1040	1784	4160	204
Kas-1	Roda-47	Chr1	24000001	24050000	0.380997177798683	1063	1620	4252	112
Tsu-1	Belm-12	Chr1	24000001	24050000	0.4324834749763928	1059	1832	4236	128
Belm-12	Roda-47	Chr1	24050001	24100000	0.4925705794947994	673	1326	2692	72
Tsu-1	Belm-12	Chr1	24050001	24100000	0.4131693198263386	691	1142	2764	0
Kas-1	Belm-12	Chr1	24050001	24100000	0.4182344428364689	691	1156	2764	0
Kas-1	Tsu-1	Chr1	24050001	24100000	0.4558610709117221	691	1260	2764	0
Tsu-1	Roda-47	Chr1	24050001	24100000	0.3736998514115899	673	1006	2692	72
Kas-1	Roda-47	Chr1	24050001	24100000	0.3811292719167904	673	1026	2692	72
Tsu-1	Belm-12	Chr1	24100001	24150000	0.5010384215991692	963	1930	3852	0
Kas-1	Tsu-1	Chr1	24100001	24150000	0.4642470205850487	923	1714	3692	160
Tsu-1	Roda-47	Chr1	24100001	24150000	0.353125	960	1356	3840	12
Kas-1	Roda-47	Chr1	24100001	24150000	0.4521739130434782	920	1664	3680	172
Kas-1	Belm-12	Chr1	24100001	24150000	0.3911159263271939	923	1444	3692	160
Belm-12	Roda-47	Chr1	24100001	24150000	0.3661458333333333	960	1406	3840	12
Tsu-1	Belm-12	Chr1	24150001	24200000	0.6194563662374821	699	1732	2796	4
Kas-1	Roda-47	Chr1	24150001	24200000	0.217579250720461	694	604	2776	24
Belm-12	Roda-47	Chr1	24150001	24200000	0.1251798561151079	695	348	2780	20
Tsu-1	Roda-47	Chr1	24150001	24200000	0.5835734870317003	694	1620	2776	24
Kas-1	Belm-12	Chr1	24150001	24200000	0.2532188841201717	699	708	2796	4
Kas-1	Tsu-1	Chr1	24150001	24200000	0.5601719197707736	698	1564	2792	8
Belm-12	Roda-47	Chr1	24200001	24250000	0.110740122426266	1797	796	7188	360
Kas-1	Tsu-1	Chr1	24200001	24250000	0.4269167126309983	1813	3096	7252	296
Tsu-1	Roda-47	Chr1	24200001	24250000	0.6232453677709152	1781	4440	7124	424
Tsu-1	Belm-12	Chr1	24200001	24250000	0.5941111722619703	1817	4318	7268	280
Kas-1	Roda-47	Chr1	24200001	24250000	0.5089235917456776	1793	3650	7172	376
Kas-1	Belm-12	Chr1	24200001	24250000	0.4980863860032805	1829	3644	7316	232
Kas-1	Belm-12	Chr1	24250001	24300000	0.3916234887737478	1158	1814	4632	20
Belm-12	Roda-47	Chr1	24250001	24300000	0.3418054338299737	1141	1560	4564	88
Kas-1	Tsu-1	Chr1	24250001	24300000	0.5443092962641182	1151	2506	4604	48
Tsu-1	Belm-12	Chr1	24250001	24300000	0.4079861111111111	1152	1880	4608	44
Tsu-1	Roda-47	Chr1	24250001	24300000	0.3703703703703703	1134	1680	4536	116
Kas-1	Roda-47	Chr1	24250001	24300000	0.5100877192982456	1140	2326	4560	92
Kas-1	Roda-47	Chr1	24300001	24350000	0.4772447724477244	813	1552	3252	44
Tsu-1	Roda-47	Chr1	24300001	24350000	0.279126213592233	824	920	3296	0
Tsu-1	Belm-12	Chr1	24300001	24350000	0.4007444168734491	806	1292	3224	72
Kas-1	Belm-12	Chr1	24300001	24350000	0.640251572327044	795	2036	3180	116
Belm-12	Roda-47	Chr1	24300001	24350000	0.4057071960297767	806	1308	3224	72
Kas-1	Tsu-1	Chr1	24300001	24350000	0.4895448954489544	813	1592	3252	44
Belm-12	Roda-47	Chr1	24350001	24400000	0.5315904139433552	918	1952	3672	20
Kas-1	Roda-47	Chr1	24350001	24400000	0.2750544662309368	918	1010	3672	20
Tsu-1	Belm-12	Chr1	24350001	24400000	0.5900552486187846	905	2136	3620	72
Kas-1	Belm-12	Chr1	24350001	24400000	0.6259583789704272	913	2286	3652	40
Kas-1	Tsu-1	Chr1	24350001	24400000	0.4149171270718232	905	1502	3620	72
Tsu-1	Roda-47	Chr1	24350001	24400000	0.4115384615384615	910	1498	3640	52
Belm-12	Roda-47	Chr1	24400001	24450000	0.4688856729377713	691	1296	2764	4
Kas-1	Tsu-1	Chr1	24400001	24450000	0.2873730043541364	689	792	2756	12
Tsu-1	Belm-12	Chr1	24400001	24450000	0.4782608695652174	690	1320	2760	8
Kas-1	Roda-47	Chr1	24400001	24450000	0.618840579710145	690	1708	2760	8
Tsu-1	Roda-47	Chr1	24400001	24450000	0.6041968162083936	691	1670	2764	4
Kas-1	Belm-12	Chr1	24400001	24450000	0.4528301886792453	689	1248	2756	12
Kas-1	Belm-12	Chr1	24450001	24500000	0.4311087190527449	929	1602	3716	108
Kas-1	Tsu-1	Chr1	24450001	24500000	0.4381663113006396	938	1644	3752	72
Belm-12	Roda-47	Chr1	24450001	24500000	0.4619852164730728	947	1750	3788	36
Kas-1	Roda-47	Chr1	24450001	24500000	0.4562899786780384	938	1712	3752	72
Tsu-1	Roda-47	Chr1	24450001	24500000	0.4273012552301255	956	1634	3824	0
Tsu-1	Belm-12	Chr1	24450001	24500000	0.5068637803590285	947	1920	3788	36
Tsu-1	Roda-47	Chr1	24500001	24550000	0.2820763956904995	1021	1152	4084	40
Kas-1	Belm-12	Chr1	24500001	24550000	0.6449060336300693	1011	2608	4044	80
Belm-12	Roda-47	Chr1	24500001	24550000	0.2428288822947576	1011	982	4044	80
Kas-1	Roda-47	Chr1	24500001	24550000	0.6331707317073171	1025	2596	4100	24
Kas-1	Tsu-1	Chr1	24500001	24550000	0.7786483839373164	1021	3180	4084	40
Tsu-1	Belm-12	Chr1	24500001	24550000	0.3952333664349553	1007	1592	4028	96
Belm-12	Roda-47	Chr1	24550001	24600000	0.412442396313364	868	1432	3472	428
Kas-1	Tsu-1	Chr1	24550001	24600000	0.16	975	624	3900	0
Tsu-1	Roda-47	Chr1	24550001	24600000	0.5898395721925134	935	2206	3740	160
Kas-1	Roda-47	Chr1	24550001	24600000	0.6754010695187166	935	2526	3740	160
Tsu-1	Belm-12	Chr1	24550001	24600000	0.5952643171806168	908	2162	3632	268
Kas-1	Belm-12	Chr1	24550001	24600000	0.6866740088105727	908	2494	3632	268
Tsu-1	Belm-12	Chr1	24600001	24650000	0.2696850393700787	508	548	2032	4
Kas-1	Roda-47	Chr1	24600001	24650000	0.3559670781893004	486	692	1944	92
Belm-12	Roda-47	Chr1	24600001	24650000	0.360082304526749	486	700	1944	92
Kas-1	Tsu-1	Chr1	24600001	24650000	0.3887795275590551	508	790	2032	4
Tsu-1	Roda-47	Chr1	24600001	24650000	0.3237113402061856	485	628	1940	96
Kas-1	Belm-12	Chr1	24600001	24650000	0.3212180746561886	509	654	2036	0
Belm-12	Roda-47	Chr1	24650001	24700000	0.4619341563786008	486	898	1944	0
Tsu-1	Roda-47	Chr1	24650001	24700000	0.3948453608247422	485	766	1940	4
Kas-1	Roda-47	Chr1	24650001	24700000	0.3364197530864197	486	654	1944	0
Tsu-1	Belm-12	Chr1	24650001	24700000	0.4061855670103093	485	788	1940	4
Kas-1	Tsu-1	Chr1	24650001	24700000	0.4123711340206185	485	800	1940	4
Kas-1	Belm-12	Chr1	24650001	24700000	0.5411522633744856	486	1052	1944	0
Kas-1	Roda-47	Chr1	24700001	24750000	0.4749727965179543	919	1746	3676	108
Tsu-1	Belm-12	Chr1	24700001	24750000	0.0745473908413205	939	280	3756	28
Tsu-1	Roda-47	Chr1	24700001	24750000	0.5890710382513661	915	2156	3660	124
Belm-12	Roda-47	Chr1	24700001	24750000	0.5851409978308026	922	2158	3688	96
Kas-1	Tsu-1	Chr1	24700001	24750000	0.4855769230769231	936	1818	3744	40
Kas-1	Belm-12	Chr1	24700001	24750000	0.488865323435843	943	1844	3772	12
Kas-1	Tsu-1	Chr1	24750001	24800000	0.6022167487684729	812	1956	3248	40
Tsu-1	Roda-47	Chr1	24750001	24800000	0.5166666666666667	810	1674	3240	48
Kas-1	Roda-47	Chr1	24750001	24800000	0.3388480392156863	816	1106	3264	24
Kas-1	Belm-12	Chr1	24750001	24800000	0.4091470951792336	809	1324	3236	52
Tsu-1	Belm-12	Chr1	24750001	24800000	0.2621419676214196	803	842	3212	76
Belm-12	Roda-47	Chr1	24750001	24800000	0.3426270136307311	807	1106	3228	60
Tsu-1	Roda-47	Chr1	24800001	24850000	0.4135759272218334	1429	2364	5716	116
Tsu-1	Belm-12	Chr1	24800001	24850000	0.6436058700209644	1431	3684	5724	108
Kas-1	Belm-12	Chr1	24800001	24850000	0.5774647887323944	1420	3280	5680	152
Belm-12	Roda-47	Chr1	24800001	24850000	0.4830028328611898	1412	2728	5648	184
Kas-1	Tsu-1	Chr1	24800001	24850000	0.3556019485038274	1437	2044	5748	84
Kas-1	Roda-47	Chr1	24800001	24850000	0.2119181946403385	1418	1202	5672	160
Tsu-1	Roda-47	Chr1	24850001	24900000	0.2304921968787515	833	768	3332	224
Tsu-1	Belm-12	Chr1	24850001	24900000	0.435593220338983	885	1542	3540	16
Belm-12	Roda-47	Chr1	24850001	24900000	0.365222623345367	831	1214	3324	232
Kas-1	Tsu-1	Chr1	24850001	24900000	0.5827625570776256	876	2042	3504	52
Kas-1	Belm-12	Chr1	24850001	24900000	0.5217391304347826	874	1824	3496	60
Kas-1	Roda-47	Chr1	24850001	24900000	0.5279805352798054	822	1736	3288	268
Belm-12	Roda-47	Chr1	24900001	24950000	0.2955145118733509	1137	1344	4548	40
Kas-1	Belm-12	Chr1	24900001	24950000	0.5386666666666666	1125	2424	4500	88
Tsu-1	Roda-47	Chr1	24900001	24950000	0.1330967169476486	1127	600	4508	80
Tsu-1	Belm-12	Chr1	24900001	24950000	0.3213969938107869	1131	1454	4524	64
Kas-1	Tsu-1	Chr1	24900001	24950000	0.4179372197309417	1115	1864	4460	128
Kas-1	Roda-47	Chr1	24900001	24950000	0.4313113291703835	1121	1934	4484	104
Kas-1	Belm-12	Chr1	24950001	25000000	0.4749524413443247	1577	2996	6308	120
Belm-12	Roda-47	Chr1	24950001	25000000	0.4084017687934302	1583	2586	6332	96
Tsu-1	Belm-12	Chr1	24950001	25000000	0.4762820512820512	1560	2972	6240	188
Tsu-1	Roda-47	Chr1	24950001	25000000	0.4042620865139949	1572	2542	6288	140
Kas-1	Tsu-1	Chr1	24950001	25000000	0.3863346104725415	1566	2420	6264	164
Kas-1	Roda-47	Chr1	24950001	25000000	0.5198237885462555	1589	3304	6356	72
Kas-1	Roda-47	Chr1	25000001	25050000	0.5885588558855885	909	2140	3636	228
Tsu-1	Roda-47	Chr1	25000001	25050000	0.3642779587404994	921	1342	3684	180
Kas-1	Tsu-1	Chr1	25000001	25050000	0.4994747899159664	952	1902	3808	56
Kas-1	Belm-12	Chr1	25000001	25050000	0.5612353567625133	939	2108	3756	108
Belm-12	Roda-47	Chr1	25000001	25050000	0.25	908	908	3632	232
Tsu-1	Belm-12	Chr1	25000001	25050000	0.4095688748685594	951	1558	3804	60
Belm-12	Roda-47	Chr1	25050001	25100000	0.2591836734693877	490	508	1960	4
Kas-1	Belm-12	Chr1	25050001	25100000	0.4489795918367347	490	880	1960	4
Kas-1	Tsu-1	Chr1	25050001	25100000	0.5114107883817427	482	986	1928	36
Tsu-1	Roda-47	Chr1	25050001	25100000	0.3703319502074689	482	714	1928	36
Kas-1	Roda-47	Chr1	25050001	25100000	0.45010183299389	491	884	1964	0
Tsu-1	Belm-12	Chr1	25050001	25100000	0.3700623700623701	481	712	1924	40
Tsu-1	Roda-47	Chr1	25100001	25150000	0.4786856127886323	563	1078	2252	32
Belm-12	Roda-47	Chr1	25100001	25150000	0.4366071428571428	560	978	2240	44
Kas-1	Roda-47	Chr1	25100001	25150000	0.4072438162544169	566	922	2264	20
Kas-1	Belm-12	Chr1	25100001	25150000	0.3557522123893805	565	804	2260	24
Kas-1	Tsu-1	Chr1	25100001	25150000	0.454225352112676	568	1032	2272	12
Tsu-1	Belm-12	Chr1	25100001	25150000	0.304270462633452	562	684	2248	36
Kas-1	Tsu-1	Chr1	25150001	25200000	0.46875	384	720	1536	24
Belm-12	Roda-47	Chr1	25150001	25200000	0.3449197860962567	374	516	1496	64
Kas-1	Roda-47	Chr1	25150001	25200000	0.4048913043478261	368	596	1472	88
Tsu-1	Roda-47	Chr1	25150001	25200000	0.4518716577540106	374	676	1496	64
Kas-1	Belm-12	Chr1	25150001	25200000	0.2473958333333333	384	380	1536	24
Tsu-1	Belm-12	Chr1	25150001	25200000	0.4346153846153846	390	678	1560	0
Belm-12	Roda-47	Chr1	25200001	25250000	0.5787831513260531	641	1484	2564	0
Tsu-1	Roda-47	Chr1	25200001	25250000	0.3534482758620689	638	902	2552	12
Kas-1	Belm-12	Chr1	25200001	25250000	0.5339652448657188	633	1352	2532	32
Kas-1	Roda-47	Chr1	25200001	25250000	0.5015797788309637	633	1270	2532	32
Tsu-1	Belm-12	Chr1	25200001	25250000	0.463949843260188	638	1184	2552	12
Kas-1	Tsu-1	Chr1	25200001	25250000	0.5793650793650794	630	1460	2520	44
Kas-1	Belm-12	Chr1	25250001	25300000	0.5651376146788991	545	1232	2180	80
Kas-1	Tsu-1	Chr1	25250001	25300000	0.4500907441016334	551	992	2204	56
Kas-1	Roda-47	Chr1	25250001	25300000	0.3946869070208729	527	832	2108	152
Tsu-1	Roda-47	Chr1	25250001	25300000	0.4158964879852125	541	900	2164	96
Belm-12	Roda-47	Chr1	25250001	25300000	0.4429906542056074	535	948	2140	120
Tsu-1	Belm-12	Chr1	25250001	25300000	0.6189624329159212	559	1384	2236	24
Kas-1	Belm-12	Chr1	25300001	25350000	0.5917085427135679	796	1884	3184	0
Kas-1	Tsu-1	Chr1	25300001	25350000	0.2820351758793969	796	898	3184	0
Kas-1	Roda-47	Chr1	25300001	25350000	0.7188679245283018	795	2286	3180	4
Tsu-1	Roda-47	Chr1	25300001	25350000	0.6698113207547169	795	2130	3180	4
Belm-12	Roda-47	Chr1	25300001	25350000	0.2867924528301886	795	912	3180	4
Tsu-1	Belm-12	Chr1	25300001	25350000	0.5829145728643216	796	1856	3184	0
Tsu-1	Belm-12	Chr1	25350001	25400000	0.6421052631578947	475	1220	1900	16
Kas-1	Belm-12	Chr1	25350001	25400000	0.6422505307855626	471	1210	1884	32
Tsu-1	Roda-47	Chr1	25350001	25400000	0.6989473684210527	475	1328	1900	16
Belm-12	Roda-47	Chr1	25350001	25400000	0.2828810020876827	479	542	1916	0
Kas-1	Tsu-1	Chr1	25350001	25400000	0.2955032119914347	467	552	1868	48
Kas-1	Roda-47	Chr1	25350001	25400000	0.6932059447983014	471	1306	1884	32
Kas-1	Tsu-1	Chr1	25400001	25450000	0.374806800618238	647	970	2588	136
Kas-1	Belm-12	Chr1	25400001	25450000	0.6491628614916286	657	1706	2628	96
Belm-12	Roda-47	Chr1	25400001	25450000	0.1088235294117647	680	296	2720	4
Kas-1	Roda-47	Chr1	25400001	25450000	0.689209726443769	658	1814	2632	92
Tsu-1	Belm-12	Chr1	25400001	25450000	0.6038863976083707	669	1616	2676	48
Tsu-1	Roda-47	Chr1	25400001	25450000	0.5850746268656717	670	1568	2680	44
Belm-12	Roda-47	Chr1	25450001	25500000	0.3085339168490153	457	564	1828	0
Kas-1	Belm-12	Chr1	25450001	25500000	0.5645514223194749	457	1032	1828	0
Tsu-1	Belm-12	Chr1	25450001	25500000	0.4420131291028446	457	808	1828	0
Kas-1	Roda-47	Chr1	25450001	25500000	0.6323851203501094	457	1156	1828	0
Kas-1	Tsu-1	Chr1	25450001	25500000	0.6083150984682714	457	1112	1828	0
Tsu-1	Roda-47	Chr1	25450001	25500000	0.4835886214442013	457	884	1828	0
Kas-1	Belm-12	Chr1	25500001	25550000	0.4609144542772861	678	1250	2712	0
Kas-1	Tsu-1	Chr1	25500001	25550000	0.3215339233038348	678	872	2712	0
Tsu-1	Belm-12	Chr1	25500001	25550000	0.4402654867256637	678	1194	2712	0
Kas-1	Roda-47	Chr1	25500001	25550000	0.5973451327433629	678	1620	2712	0
Tsu-1	Roda-47	Chr1	25500001	25550000	0.5530973451327433	678	1500	2712	0
Belm-12	Roda-47	Chr1	25500001	25550000	0.3827433628318584	678	1038	2712	0
Tsu-1	Belm-12	Chr1	25550001	25600000	0.2091078066914498	538	450	2152	0
Kas-1	Roda-47	Chr1	25550001	25600000	0.8298676748582231	529	1756	2116	36
Kas-1	Belm-12	Chr1	25550001	25600000	0.8223062381852552	529	1740	2116	36
Belm-12	Roda-47	Chr1	25550001	25600000	0.2230483271375464	538	480	2152	0
Tsu-1	Roda-47	Chr1	25550001	25600000	0.1923791821561338	538	414	2152	0
Kas-1	Tsu-1	Chr1	25550001	25600000	0.7911153119092628	529	1674	2116	36
Kas-1	Belm-12	Chr1	25600001	25650000	0.5518617021276596	376	830	1504	0
Kas-1	Roda-47	Chr1	25600001	25650000	0.651595744680851	376	980	1504	0
Kas-1	Tsu-1	Chr1	25600001	25650000	0.651595744680851	376	980	1504	0
Belm-12	Roda-47	Chr1	25600001	25650000	0.5159574468085106	376	776	1504	0
Tsu-1	Belm-12	Chr1	25600001	25650000	0.5159574468085106	376	776	1504	0
Tsu-1	Roda-47	Chr1	25600001	25650000	0.038563829787234	376	58	1504	0
Kas-1	Roda-47	Chr1	25650001	25700000	0.5445783132530121	415	904	1660	56
Tsu-1	Belm-12	Chr1	25650001	25700000	0.3391608391608391	429	582	1716	0
Kas-1	Tsu-1	Chr1	25650001	25700000	0.3659673659673659	429	628	1716	0
Belm-12	Roda-47	Chr1	25650001	25700000	0.416867469879518	415	692	1660	56
Tsu-1	Roda-47	Chr1	25650001	25700000	0.3662650602409638	415	608	1660	56
Kas-1	Belm-12	Chr1	25650001	25700000	0.5	429	858	1716	0
Tsu-1	Belm-12	Chr1	25700001	25750000	0.4271300448430493	446	762	1784	4
Kas-1	Roda-47	Chr1	25700001	25750000	0.5790067720090294	443	1026	1772	16
Kas-1	Belm-12	Chr1	25700001	25750000	0.5945945945945946	444	1056	1776	12
Kas-1	Tsu-1	Chr1	25700001	25750000	0.6168539325842697	445	1098	1780	8
Tsu-1	Roda-47	Chr1	25700001	25750000	0.3258426966292135	445	580	1780	8
Belm-12	Roda-47	Chr1	25700001	25750000	0.3817567567567567	444	678	1776	12
Kas-1	Belm-12	Chr1	25750001	25800000	0.632952691680261	613	1552	2452	116
Kas-1	Tsu-1	Chr1	25750001	25800000	0.3189233278955954	613	782	2452	116
Tsu-1	Roda-47	Chr1	25750001	25800000	0.4602184087363494	641	1180	2564	4
Tsu-1	Belm-12	Chr1	25750001	25800000	0.5584112149532711	642	1434	2568	0
